sale_id,date_key,outlet_id,item_id,customer_id,quantity,revenue,avg_rating,discount_pct
526,20230114,5,17,114,6,1980.78,2.26,29.49
527,20230114,7,15,152,2,814.16,3.49,28.69
528,20230114,1,14,7,5,441.6,4.53,13.07
529,20230114,6,3,61,2,807.32,4.33,18.1
530,20230114,4,22,64,2,282.68,3.68,8.36
531,20230114,5,12,84,8,1726.48,1.34,28.53
532,20230114,8,29,134,3,652.2,4.98,3.19
533,20230114,10,26,162,6,1363.92,1.07,7.02
534,20230114,1,10,98,5,416.8,4.79,20.5
535,20230114,7,16,50,1,56.31,3.21,4.11
536,20230114,8,26,178,1,227.32,4.06,27.72
537,20230114,10,5,76,5,2374.4,1.59,26.99
538,20230115,3,14,64,7,618.24,1.54,18.34
539,20230115,1,11,163,3,1182.39,2.56,28.44
540,20230115,6,30,51,7,2549.26,1.58,11.28
541,20230115,5,24,150,8,3392.0,4.08,13.55
542,20230115,10,15,94,9,3663.72,3.01,24.28
543,20230115,5,5,32,1,474.88,4.81,14.52
544,20230115,8,26,187,5,1136.6,3.61,17.66
545,20230115,10,13,130,3,439.2,4.84,4.84
546,20230115,1,10,181,7,583.52,3.77,11.13
547,20230115,3,1,28,9,238.68,2.43,5.59
548,20230115,2,19,198,5,454.75,2.8,13.01
549,20230115,3,17,75,1,330.13,4.55,21.16
550,20230115,9,11,42,3,1182.39,3.35,21.92
551,20230115,3,20,194,4,1587.4,1.36,19.91
552,20230115,3,16,191,2,112.62,3.85,13.19
553,20230115,5,9,103,2,668.96,1.57,25.47
554,20230115,2,24,29,4,1696.0,3.48,20.75
555,20230115,5,1,20,1,26.52,3.54,4.89
556,20230115,3,17,90,6,1980.78,4.61,13.51
557,20230115,5,11,190,8,3153.04,2.69,16.38
558,20230115,5,13,80,6,878.4,2.8,27.96
559,20230115,2,27,60,9,1021.14,4.97,21.89
560,20230115,2,29,43,5,1087.0,2.73,21.45
561,20230115,7,18,167,4,1244.04,4.52,8.11
562,20230115,9,24,70,2,848.0,3.69,18.7
563,20230115,2,24,150,5,2120.0,2.15,17.97
564,20230115,4,19,66,8,727.6,4.8,27.56
565,20230115,9,8,24,7,141.68,2.53,25.65
566,20230115,8,16,80,6,337.86,1.39,7.23
567,20230115,1,11,182,8,3153.04,4.62,6.71
568,20230115,9,28,165,7,2451.82,1.15,6.65
569,20230115,8,1,128,3,79.56,3.39,17.33
570,20230115,3,10,173,1,83.36,2.27,23.98
571,20230115,1,25,48,2,349.62,3.95,3.75
572,20230116,7,10,82,8,666.88,3.22,15.87
573,20230116,6,5,27,4,1899.52,1.2,19.48
574,20230116,6,22,50,1,141.34,1.01,29.63
575,20230116,9,6,71,8,1225.12,4.47,1.57
576,20230116,6,25,163,2,349.62,4.72,12.43
577,20230116,8,30,24,6,2185.08,1.6,4.61
578,20230116,2,29,163,9,1956.6,1.59,1.95
579,20230116,7,10,30,8,666.88,4.55,8.24
580,20230116,8,12,61,9,1942.29,2.58,26.27
581,20230116,3,11,13,1,394.13,3.02,3.62
582,20230116,5,22,114,7,989.38,2.12,13.81
583,20230116,9,25,199,8,1398.48,3.12,24.25
584,20230116,10,7,43,4,48.72,1.87,3.63
585,20230116,10,28,117,2,700.52,3.36,0.45
586,20230116,3,21,48,4,730.64,2.58,2.95
587,20230116,2,19,34,1,90.95,3.16,19.83
588,20230116,4,24,78,1,424.0,1.74,27.9
589,20230116,6,4,142,4,1711.4,4.53,20.16
590,20230116,9,6,21,2,306.28,4.82,11.58
591,20230116,2,17,26,9,2971.17,2.11,25.6
592,20230116,3,22,123,2,282.68,4.89,19.63
593,20230116,2,22,37,5,706.7,1.49,28.46
594,20230116,8,13,118,4,585.6,4.96,29.37
595,20230116,1,24,126,8,3392.0,4.91,7.21
596,20230116,3,10,177,2,166.72,2.5,3.36
597,20230116,6,4,14,6,2567.1,3.87,0.62
598,20230116,7,16,199,8,450.48,2.05,9.21
599,20230116,6,16,169,9,506.79,4.45,12.49
600,20230116,1,25,169,3,524.43,1.81,28.38
601,20230116,9,20,104,9,3571.65,1.21,23.44
602,20230116,6,21,43,6,1095.96,1.57,2.47
603,20230116,4,2,111,2,549.78,4.65,8.41
604,20230116,4,8,15,7,141.68,1.57,28.01
605,20230116,10,8,42,7,141.68,1.2,3.4
606,20230116,3,17,124,1,330.13,3.85,16.38
607,20230116,8,10,26,2,166.72,4.52,8.1
608,20230116,4,5,91,7,3324.16,2.08,18.67
609,20230116,2,9,33,7,2341.36,2.99,9.68
610,20230116,2,2,73,5,1374.45,4.85,27.36
611,20230116,3,6,189,9,1378.26,1.27,25.44
612,20230116,1,15,7,2,814.16,2.88,19.33
613,20230116,7,20,194,4,1587.4,1.73,12.6
614,20230116,1,27,62,6,680.76,2.33,4.44
615,20230116,3,14,8,6,529.92,2.84,3.94
616,20230116,2,21,149,8,1461.28,3.02,11.42
617,20230116,3,17,52,4,1320.52,1.11,25.58
618,20230116,4,18,196,5,1555.05,1.3,11.42
619,20230116,2,9,70,5,1672.4,3.43,26.17
620,20230116,7,10,171,6,500.16,4.57,16.9
621,20230116,5,13,140,1,146.4,2.98,5.13
622,20230116,5,2,133,7,1924.23,4.9,10.7
623,20230117,3,2,164,5,1374.45,1.57,6.5
624,20230117,5,29,18,9,1956.6,2.41,18.48
625,20230117,4,12,77,5,1079.05,3.43,29.09
626,20230117,8,14,94,2,176.64,2.7,1.51
627,20230117,4,9,185,4,1337.92,4.81,29.57
628,20230117,1,24,194,1,424.0,3.75,20.59
629,20230117,5,16,168,3,168.93,4.02,25.09
630,20230117,4,12,7,1,215.81,4.28,15.51
631,20230117,9,15,73,6,2442.48,4.58,25.98
632,20230117,8,2,74,2,549.78,4.7,23.16
633,20230117,1,18,120,1,311.01,2.56,16.23
634,20230117,3,11,88,9,3547.17,2.17,14.07
635,20230117,6,22,144,9,1272.06,4.64,25.12
636,20230117,8,2,184,2,549.78,4.3,7.39
637,20230117,7,28,156,2,700.52,4.18,1.52
638,20230117,9,7,88,2,24.36,2.58,11.86
639,20230117,8,1,175,7,185.64,2.19,16.89
640,20230117,5,26,39,8,1818.56,2.42,21.53
641,20230117,10,6,136,1,153.14,3.63,20.0
642,20230117,3,13,138,4,585.6,2.72,13.87
643,20230117,8,11,75,4,1576.52,2.37,14.85
644,20230117,7,12,150,3,647.43,1.52,11.44
645,20230117,1,17,149,3,990.39,4.45,24.8
646,20230117,6,4,146,2,855.7,1.65,3.39
647,20230117,8,27,182,3,340.38,4.24,11.41
648,20230117,2,21,165,1,182.66,4.69,11.87
649,20230117,6,18,182,7,2177.07,3.34,7.58
650,20230117,6,6,161,4,612.56,4.76,28.64
651,20230117,8,17,42,5,1650.65,3.3,19.57
652,20230117,7,19,104,2,181.9,3.98,1.6
653,20230117,8,13,11,6,878.4,1.53,0.73
654,20230117,1,8,198,3,60.72,3.38,0.59
655,20230117,5,18,72,6,1866.06,4.29,23.89
656,20230117,10,12,73,1,215.81,3.01,21.26
657,20230117,6,23,135,3,849.24,3.19,9.23
658,20230117,7,11,110,7,2758.91,3.86,13.54
659,20230117,10,17,190,3,990.39,2.66,9.2
660,20230117,1,20,71,2,793.7,2.75,19.29
661,20230117,8,4,63,4,1711.4,3.29,25.75
662,20230117,7,27,103,3,340.38,1.38,1.28
663,20230117,1,27,115,5,567.3,1.93,7.77
664,20230117,1,20,132,3,1190.55,4.51,0.41
665,20230117,9,27,178,7,794.22,3.17,3.47
666,20230117,7,17,81,3,990.39,4.66,15.45
667,20230118,10,13,97,9,1317.6,1.76,27.0
668,20230118,7,25,33,4,699.24,2.8,27.09
669,20230118,3,1,155,3,79.56,3.01,4.59
670,20230118,9,8,162,2,40.48,2.85,28.2
671,20230118,5,9,50,4,1337.92,2.28,1.67
672,20230118,4,4,16,6,2567.1,1.37,4.09
673,20230118,3,5,2,6,2849.28,3.9,23.1
674,20230118,5,8,107,3,60.72,3.7,8.84
675,20230118,4,1,114,7,185.64,4.21,2.94
676,20230118,10,4,19,4,1711.4,1.65,15.15
677,20230118,7,22,84,2,282.68,1.17,27.42
678,20230118,7,30,164,3,1092.54,3.4,4.71
679,20230118,1,17,162,2,660.26,4.74,8.25
680,20230118,8,16,54,6,337.86,2.36,17.02
681,20230118,2,13,174,3,439.2,4.63,14.48
682,20230118,10,10,52,8,666.88,3.93,29.44
683,20230118,5,19,68,7,636.65,3.29,13.31
684,20230118,6,3,63,7,2825.62,4.69,25.42
685,20230118,1,29,91,4,869.6,1.42,9.45
686,20230118,10,23,185,9,2547.72,3.53,1.13
687,20230118,5,2,147,1,274.89,4.84,8.82
688,20230118,3,23,189,5,1415.4,4.03,18.08
689,20230118,8,30,137,5,1820.9,4.28,18.25
690,20230118,2,1,43,6,159.12,2.05,22.14
691,20230118,2,28,167,5,1751.3,1.17,17.66
692,20230118,7,20,88,4,1587.4,1.76,1.25
693,20230118,1,4,40,1,427.85,1.76,14.18
694,20230118,4,13,186,9,1317.6,4.59,29.02
695,20230118,4,10,109,4,333.44,2.42,15.45
696,20230119,8,25,25,9,1573.29,4.32,12.2
697,20230119,7,29,156,4,869.6,3.9,23.71
698,20230119,2,15,14,9,3663.72,2.86,23.94
699,20230119,1,29,101,2,434.8,2.12,20.64
700,20230119,6,23,173,4,1132.32,4.55,19.21
701,20230119,3,15,125,6,2442.48,4.67,7.29
702,20230119,9,11,105,1,394.13,3.23,9.41
703,20230119,2,23,120,2,566.16,3.08,15.94
704,20230119,7,23,68,1,283.08,3.38,6.2
705,20230119,6,28,158,7,2451.82,3.26,29.77
706,20230119,6,22,14,9,1272.06,1.33,9.21
707,20230119,5,2,37,9,2474.01,3.44,28.05
708,20230119,2,27,92,3,340.38,2.85,24.07
709,20230119,2,16,65,9,506.79,2.36,13.26
710,20230119,5,7,138,4,48.72,3.49,16.35
711,20230119,7,19,57,6,545.7,3.5,14.05
712,20230119,2,27,150,5,567.3,2.38,16.12
713,20230119,9,12,55,4,863.24,2.31,16.47
714,20230119,7,19,66,7,636.65,1.63,29.8
715,20230119,4,10,44,1,83.36,3.26,8.69
716,20230119,3,12,67,4,863.24,3.36,26.95
717,20230119,9,24,137,8,3392.0,1.41,22.81
718,20230119,3,29,15,1,217.4,2.55,5.31
719,20230119,4,16,75,6,337.86,4.79,29.94
720,20230119,4,8,1,4,80.96,4.83,29.5
721,20230119,10,6,114,5,765.7,2.8,1.86
722,20230119,9,18,125,1,311.01,1.7,16.71
723,20230119,1,5,36,7,3324.16,2.21,29.74
724,20230119,6,18,40,8,2488.08,2.03,26.69
725,20230120,9,3,114,5,2018.3,2.22,24.04
726,20230120,9,10,107,7,583.52,3.29,19.84
727,20230120,7,6,114,1,153.14,2.48,2.1
728,20230120,5,12,82,4,863.24,4.23,13.57
729,20230120,5,20,22,8,3174.8,2.43,18.79
730,20230120,4,20,138,4,1587.4,3.76,1.58
731,20230120,4,5,52,4,1899.52,1.74,11.3
732,20230120,7,8,34,3,60.72,2.51,16.89
733,20230120,9,4,153,9,3850.65,2.2,7.6
734,20230120,3,20,4,8,3174.8,2.53,5.3
735,20230120,8,25,2,2,349.62,1.67,4.09
736,20230120,2,2,182,2,549.78,1.28,23.59
737,20230120,2,9,55,4,1337.92,3.24,14.33
738,20230120,9,15,69,9,3663.72,1.83,27.53
739,20230120,5,16,179,7,394.17,3.53,18.41
740,20230120,5,21,100,2,365.32,3.99,24.17
741,20230120,5,27,110,6,680.76,2.15,15.06
742,20230120,5,25,73,6,1048.86,3.98,16.97
743,20230120,1,15,51,5,2035.4,3.42,1.04
744,20230120,1,23,98,8,2264.64,3.29,4.14
745,20230120,7,28,82,1,350.26,2.31,18.51
746,20230120,3,13,189,2,292.8,3.74,13.48
747,20230120,3,3,125,2,807.32,2.85,23.28
748,20230120,5,4,14,5,2139.25,4.29,10.05
749,20230120,5,5,191,3,1424.64,4.8,0.53
750,20230120,3,10,88,8,666.88,3.57,20.44
751,20230120,10,18,168,3,933.03,3.62,7.89
752,20230120,6,26,53,5,1136.6,2.31,15.53
753,20230120,8,4,1,6,2567.1,2.45,27.52
754,20230120,3,6,138,2,306.28,2.33,18.42
755,20230120,6,22,76,8,1130.72,2.93,16.8
756,20230120,5,30,8,3,1092.54,1.43,17.3
757,20230120,4,7,111,5,60.9,2.48,15.83
758,20230120,10,8,57,9,182.16,3.77,4.0
759,20230120,2,18,126,9,2799.09,2.72,27.78
760,20230120,5,13,39,6,878.4,1.67,15.74
761,20230120,2,2,58,2,549.78,4.88,14.18
762,20230120,10,13,183,9,1317.6,4.59,1.0
763,20230120,9,30,166,4,1456.72,1.2,28.3
764,20230120,1,28,159,7,2451.82,2.1,2.58
765,20230120,6,30,192,8,2913.44,4.76,13.91
766,20230120,9,30,76,4,1456.72,2.16,21.99
767,20230120,1,29,37,8,1739.2,2.9,13.04
768,20230120,7,3,63,3,1210.98,3.68,18.71
769,20230120,7,25,31,4,699.24,3.25,11.77
770,20230120,1,21,33,9,1643.94,1.84,5.38
771,20230120,1,9,98,2,668.96,3.79,10.03
772,20230120,6,23,174,1,283.08,4.1,28.8
773,20230120,1,10,111,8,666.88,3.51,19.31
774,20230121,4,22,71,8,1130.72,4.63,28.51
775,20230121,6,25,137,1,174.81,1.44,2.93
776,20230121,1,5,88,8,3799.04,1.57,17.87
777,20230121,10,22,111,8,1130.72,4.91,22.79
778,20230121,4,2,64,9,2474.01,2.23,28.81
779,20230121,7,4,185,9,3850.65,1.78,5.17
780,20230121,5,21,172,5,913.3,2.46,14.77
781,20230121,10,26,168,5,1136.6,1.67,1.45
782,20230121,4,21,39,7,1278.62,4.74,17.52
783,20230121,5,24,200,7,2968.0,1.88,18.34
784,20230121,1,28,8,3,1050.78,1.86,24.98
785,20230121,2,23,150,3,849.24,2.84,23.52
786,20230121,3,8,153,9,182.16,2.08,13.89
787,20230121,5,12,168,5,1079.05,4.09,6.0
788,20230121,1,14,139,4,353.28,4.71,18.37
789,20230121,8,22,73,3,424.02,2.64,24.92
790,20230121,5,5,4,4,1899.52,1.83,9.48
791,20230121,3,4,134,6,2567.1,3.94,19.45
792,20230121,10,2,37,8,2199.12,2.95,1.61
793,20230121,10,26,113,6,1363.92,1.01,8.28
794,20230121,4,13,1,1,146.4,4.09,4.67
795,20230121,1,8,198,2,40.48,4.22,12.32
796,20230121,4,14,52,5,441.6,2.2,20.95
797,20230121,5,29,200,6,1304.4,4.28,28.08
798,20230121,2,1,70,1,26.52,4.91,13.07
799,20230121,10,14,50,4,353.28,3.94,19.13
800,20230121,1,19,149,1,90.95,2.41,19.94
801,20230121,3,28,130,1,350.26,3.98,18.68
802,20230121,8,4,146,1,427.85,1.01,19.87
803,20230121,9,30,73,2,728.36,3.01,27.05
804,20230121,6,25,113,1,174.81,4.54,21.02
805,20230121,2,11,144,3,1182.39,3.01,1.36
806,20230121,7,15,162,1,407.08,1.86,6.58
807,20230121,10,21,41,1,182.66,2.45,2.1
808,20230121,8,24,105,2,848.0,3.84,1.65
809,20230121,10,16,54,6,337.86,1.69,17.19
810,20230121,8,12,191,3,647.43,1.45,23.13
811,20230121,10,24,7,1,424.0,2.06,15.99
812,20230121,4,27,127,7,794.22,4.55,19.51
813,20230121,5,17,162,6,1980.78,3.58,2.66
814,20230121,1,24,184,7,2968.0,4.94,22.17
815,20230121,9,14,166,1,88.32,4.86,1.28
816,20230121,9,14,5,7,618.24,2.65,1.89
817,20230121,2,24,102,1,424.0,2.48,13.41
818,20230121,7,24,25,5,2120.0,2.18,21.01
819,20230121,6,23,109,4,1132.32,1.04,27.48
820,20230121,5,20,130,4,1587.4,1.79,11.7
821,20230121,2,9,199,4,1337.92,1.86,23.92
822,20230121,8,20,52,6,2381.1,3.67,15.68
823,20230121,10,25,75,8,1398.48,2.22,8.81
824,20230122,3,18,89,9,2799.09,2.93,14.81
825,20230122,3,15,15,4,1628.32,4.64,20.76
826,20230122,9,1,7,8,212.16,3.22,27.52
827,20230122,3,28,37,9,3152.34,1.67,2.72
828,20230122,1,18,55,3,933.03,3.46,18.14
829,20230122,4,21,92,9,1643.94,2.36,5.92
830,20230122,4,2,139,5,1374.45,4.56,3.81
831,20230122,3,4,122,7,2994.95,2.72,19.81
832,20230122,2,1,133,6,159.12,1.02,27.04
833,20230122,4,24,68,2,848.0,1.98,14.68
834,20230122,5,19,5,3,272.85,1.96,9.52
835,20230122,10,24,29,5,2120.0,3.86,12.24
836,20230122,8,5,182,2,949.76,3.31,17.92
837,20230122,1,15,31,7,2849.56,1.79,20.51
838,20230122,1,20,94,6,2381.1,3.91,0.56
839,20230122,1,19,159,7,636.65,2.18,22.83
840,20230122,8,16,37,1,56.31,4.66,9.04
841,20230122,10,19,93,3,272.85,3.47,29.15
842,20230122,3,12,196,5,1079.05,3.1,20.85
843,20230122,10,6,151,9,1378.26,3.89,25.89
844,20230122,6,5,69,9,4273.92,1.65,21.08
845,20230122,5,14,114,5,441.6,1.53,5.48
846,20230122,9,14,40,7,618.24,2.56,27.82
847,20230123,6,4,3,8,3422.8,1.1,16.4
848,20230123,8,5,196,7,3324.16,3.15,15.36
849,20230123,6,1,40,9,238.68,1.6,6.01
850,20230123,4,12,44,9,1942.29,2.09,21.78
851,20230123,6,30,113,7,2549.26,2.2,24.64
852,20230123,5,9,123,1,334.48,2.66,0.37
853,20230123,4,17,43,1,330.13,4.85,7.2
854,20230123,6,20,132,7,2777.95,3.59,12.93
855,20230123,3,21,99,4,730.64,4.49,2.29
856,20230123,6,23,96,9,2547.72,4.97,26.24
857,20230123,2,14,81,2,176.64,1.73,21.73
858,20230123,4,26,21,8,1818.56,2.78,24.07
859,20230123,2,27,110,1,113.46,4.67,26.24
860,20230123,1,26,103,2,454.64,3.69,6.49
861,20230123,2,8,143,1,20.24,2.82,16.41
862,20230123,8,25,52,6,1048.86,1.43,16.89
863,20230123,3,9,175,5,1672.4,2.87,18.2
864,20230123,5,1,84,7,185.64,4.62,17.54
865,20230123,2,7,100,7,85.26,4.44,25.24
866,20230123,2,13,60,4,585.6,1.72,3.44
867,20230123,7,16,81,2,112.62,2.58,29.15
868,20230123,2,23,11,1,283.08,4.07,2.14
869,20230123,5,25,187,4,699.24,3.26,11.83
870,20230123,10,2,181,1,274.89,4.62,11.73
871,20230123,9,5,35,4,1899.52,3.03,27.49
872,20230123,1,15,70,1,407.08,1.64,10.05
873,20230123,1,18,165,6,1866.06,4.15,17.62
874,20230123,2,6,188,2,306.28,4.29,18.14
875,20230123,10,10,33,8,666.88,3.15,4.79
876,20230123,7,27,138,1,113.46,2.04,11.66
877,20230123,3,3,138,9,3632.94,3.42,16.51
878,20230123,7,23,125,7,1981.56,4.81,15.05
879,20230123,9,9,80,9,3010.32,3.37,4.04
880,20230123,10,23,27,2,566.16,1.23,14.95
881,20230123,8,21,12,2,365.32,3.56,16.94
882,20230123,7,22,142,9,1272.06,2.63,23.01
883,20230123,7,2,190,7,1924.23,1.45,21.1
884,20230123,1,14,152,4,353.28,2.99,25.45
885,20230123,9,29,192,4,869.6,3.68,28.84
886,20230123,2,15,36,3,1221.24,3.52,10.95
887,20230123,8,7,93,5,60.9,1.75,4.01
888,20230123,9,5,73,5,2374.4,2.59,25.48
889,20230123,10,6,79,7,1071.98,4.4,3.17
890,20230123,1,5,95,3,1424.64,4.55,20.31
891,20230123,8,4,19,6,2567.1,4.96,8.16
892,20230123,9,18,111,1,311.01,4.89,29.74
893,20230123,7,30,199,6,2185.08,1.94,24.86
894,20230123,3,9,163,3,1003.44,4.99,0.68
895,20230123,10,15,88,2,814.16,1.25,0.44
896,20230123,1,24,132,6,2544.0,4.89,20.7
897,20230123,9,5,1,5,2374.4,4.53,11.81
898,20230123,5,4,168,9,3850.65,4.21,29.1
899,20230123,8,26,64,1,227.32,1.95,14.82
900,20230124,7,9,157,8,2675.84,1.14,17.85
901,20230124,5,16,27,7,394.17,1.77,14.51
902,20230124,4,1,46,7,185.64,1.79,28.1
903,20230124,1,23,116,2,566.16,2.51,8.32
904,20230124,3,24,108,1,424.0,2.44,5.19
905,20230124,7,23,193,5,1415.4,4.27,18.05
906,20230124,2,6,90,6,918.84,4.84,12.05
907,20230124,1,10,91,3,250.08,1.29,8.41
908,20230124,4,5,159,9,4273.92,4.48,28.93
909,20230124,5,1,125,1,26.52,2.89,0.02
910,20230124,4,30,56,1,364.18,2.72,2.91
911,20230124,3,28,89,3,1050.78,3.4,28.09
912,20230124,10,17,121,7,2310.91,1.56,22.45
913,20230124,4,5,14,8,3799.04,4.16,23.41
914,20230124,1,18,130,8,2488.08,2.97,28.02
915,20230124,8,10,148,3,250.08,4.7,21.23
916,20230124,1,11,174,3,1182.39,4.19,29.74
917,20230124,3,30,28,6,2185.08,2.21,25.32
918,20230124,1,23,196,2,566.16,3.93,9.74
919,20230124,10,30,111,4,1456.72,4.2,24.65
920,20230124,7,6,190,8,1225.12,3.18,0.31
921,20230124,2,18,74,8,2488.08,3.13,27.66
922,20230124,8,9,154,1,334.48,2.27,13.92
923,20230124,1,22,126,2,282.68,4.81,7.43
924,20230124,8,25,163,1,174.81,2.11,17.43
925,20230124,9,8,86,3,60.72,3.66,8.3
926,20230124,7,18,116,3,933.03,4.91,13.39
927,20230124,5,15,78,6,2442.48,4.27,1.3
928,20230124,8,18,91,3,933.03,4.94,11.08
929,20230124,2,14,89,6,529.92,4.58,28.42
930,20230124,9,12,164,9,1942.29,4.55,10.63
931,20230124,1,25,41,7,1223.67,4.82,13.72
932,20230124,6,27,2,3,340.38,2.19,12.03
933,20230124,10,6,15,7,1071.98,2.62,9.0
934,20230124,2,11,48,1,394.13,3.12,24.81
935,20230124,4,9,15,7,2341.36,2.69,1.75
936,20230124,10,5,175,7,3324.16,3.2,22.96
937,20230124,5,27,196,3,340.38,3.29,7.62
938,20230124,7,14,155,3,264.96,3.5,13.6
939,20230124,6,27,96,9,1021.14,3.09,4.96
940,20230124,1,13,20,4,585.6,3.37,22.83
941,20230124,2,25,111,2,349.62,2.9,27.02
942,20230124,9,21,165,7,1278.62,2.63,25.97
943,20230124,6,16,135,8,450.48,4.71,19.22
944,20230124,9,26,35,7,1591.24,3.7,29.22
945,20230124,6,24,191,9,3816.0,3.21,25.58
946,20230124,1,29,29,7,1521.8,2.5,7.37
947,20230124,5,23,89,3,849.24,4.48,21.93
948,20230124,1,6,27,8,1225.12,3.08,6.57
949,20230124,9,14,139,8,706.56,4.32,26.45
950,20230124,10,14,132,8,706.56,3.4,8.73
951,20230124,10,28,102,1,350.26,3.62,8.32
952,20230124,9,26,174,4,909.28,2.22,3.4
953,20230124,7,6,10,4,612.56,1.19,13.38
954,20230124,7,12,62,6,1294.86,4.25,10.83
955,20230124,1,24,105,7,2968.0,2.44,6.22
956,20230125,1,13,118,5,732.0,2.65,11.0
957,20230125,6,13,93,2,292.8,4.34,4.08
958,20230125,3,16,31,1,56.31,2.13,22.84
959,20230125,5,26,44,9,2045.88,4.29,4.95
960,20230125,2,22,159,9,1272.06,4.43,9.65
961,20230125,10,19,158,3,272.85,2.08,11.1
962,20230125,1,22,177,1,141.34,1.51,4.51
963,20230125,10,6,3,4,612.56,3.07,19.99
964,20230125,7,22,133,1,141.34,2.66,1.96
965,20230125,5,20,194,3,1190.55,2.64,12.68
966,20230125,10,25,187,6,1048.86,1.21,14.1
967,20230125,6,12,176,9,1942.29,1.62,19.88
968,20230125,4,17,16,9,2971.17,3.75,4.25
969,20230125,1,11,22,1,394.13,2.32,3.24
970,20230125,10,18,123,5,1555.05,3.81,17.77
971,20230125,9,3,73,5,2018.3,2.43,13.89
972,20230125,9,26,132,8,1818.56,4.74,5.35
973,20230125,8,24,142,4,1696.0,1.63,10.64
974,20230125,6,4,2,3,1283.55,3.46,20.41
975,20230125,2,4,157,6,2567.1,1.15,8.91
976,20230125,1,29,5,6,1304.4,2.16,27.88
977,20230125,9,17,14,1,330.13,1.39,28.79
978,20230125,8,19,172,5,454.75,2.19,23.68
979,20230125,1,13,136,6,878.4,4.63,19.79
980,20230125,1,22,178,2,282.68,4.91,29.48
981,20230125,3,15,52,4,1628.32,3.04,18.64
982,20230125,2,5,52,2,949.76,4.87,27.6
983,20230125,6,25,13,9,1573.29,1.3,19.11
984,20230125,8,14,118,4,353.28,4.69,14.36
985,20230125,10,17,148,4,1320.52,4.93,26.23
986,20230125,3,20,131,2,793.7,1.55,14.29
987,20230125,5,17,136,4,1320.52,1.2,26.18
988,20230125,4,14,68,2,176.64,4.8,6.04
989,20230125,7,21,135,7,1278.62,3.05,29.81
990,20230125,7,11,36,5,1970.65,1.94,13.12
991,20230126,1,21,86,1,182.66,3.38,28.17
992,20230126,9,23,110,8,2264.64,4.44,27.21
993,20230126,7,2,173,6,1649.34,2.35,27.32
994,20230126,1,16,173,5,281.55,4.39,15.82
995,20230126,9,25,105,6,1048.86,2.01,27.83
996,20230126,9,19,7,6,545.7,4.71,26.54
997,20230126,8,21,92,8,1461.28,4.29,6.55
998,20230126,2,15,172,1,407.08,1.9,10.58
999,20230126,6,2,109,5,1374.45,3.0,7.29
1000,20230126,6,2,93,4,1099.56,3.77,28.42
1001,20230126,10,17,42,8,2641.04,4.27,14.32
1002,20230126,8,6,149,1,153.14,3.7,18.62
1003,20230126,5,29,154,1,217.4,3.06,13.64
1004,20230126,5,8,170,2,40.48,2.94,6.96
1005,20230126,3,13,130,1,146.4,4.73,26.69
1006,20230126,7,21,163,1,182.66,2.79,27.79
1007,20230126,1,21,93,4,730.64,1.57,22.12
1008,20230126,7,7,8,1,12.18,4.94,15.17
1009,20230126,10,17,194,1,330.13,1.43,25.31
1010,20230126,5,10,178,5,416.8,1.14,5.93
1011,20230126,3,11,71,1,394.13,3.21,26.47
1012,20230126,3,28,197,1,350.26,1.04,28.35
1013,20230126,8,4,139,4,1711.4,4.48,1.58
1014,20230126,7,17,158,8,2641.04,4.71,22.0
1015,20230126,6,11,131,9,3547.17,4.51,1.8
1016,20230126,9,4,163,1,427.85,1.3,14.15
1017,20230126,8,24,86,8,3392.0,3.63,14.47
1018,20230126,5,4,91,4,1711.4,2.09,14.41
1019,20230126,8,5,124,9,4273.92,2.54,21.24
1020,20230126,9,23,160,9,2547.72,4.48,20.56
1021,20230126,1,21,61,3,547.98,3.32,13.48
1022,20230126,3,27,83,9,1021.14,1.32,4.77
1023,20230126,4,8,153,8,161.92,2.34,8.88
1024,20230126,3,17,64,9,2971.17,2.89,16.46
1025,20230126,2,30,100,5,1820.9,2.38,27.36
1026,20230126,10,4,198,8,3422.8,2.77,3.04
1027,20230126,6,15,152,2,814.16,2.94,2.36
1028,20230126,1,28,114,8,2802.08,1.13,25.03
1029,20230126,1,5,116,4,1899.52,1.89,0.87
1030,20230126,9,21,74,9,1643.94,1.12,24.83
1031,20230126,7,18,165,9,2799.09,1.72,0.11
1032,20230126,5,1,35,5,132.6,1.58,16.65
1033,20230126,2,17,33,4,1320.52,1.1,0.87
1034,20230126,1,28,91,9,3152.34,4.12,11.72
1035,20230126,8,6,172,9,1378.26,4.71,9.59
1036,20230126,5,21,4,9,1643.94,2.29,14.37
1037,20230126,4,3,115,4,1614.64,1.28,4.43
1038,20230126,10,20,102,8,3174.8,1.7,8.66
1039,20230126,8,20,135,2,793.7,1.2,27.87
1040,20230126,3,6,110,7,1071.98,2.09,13.68
1041,20230126,2,17,5,4,1320.52,1.49,18.18
1042,20230126,2,1,89,2,53.04,1.44,18.27
1043,20230126,1,30,32,7,2549.26,2.09,28.0
1044,20230126,4,22,64,3,424.02,1.35,0.32
1045,20230126,1,4,130,1,427.85,3.36,21.39
1046,20230126,4,24,26,3,1272.0,2.12,2.16
1047,20230126,4,28,174,8,2802.08,2.94,14.53
1048,20230127,6,16,150,5,281.55,2.58,3.59
1049,20230127,5,16,185,6,337.86,4.26,27.73
1050,20230127,9,4,150,5,2139.25,4.97,3.35
